"booking_id","schedule_id","origin","destination","travel_date","season","is_holiday","bus_type","distance_km","days_in_advance","booking_channel","seat_class","passenger_type","fare_paid_inr","cancellation","refund_inr","net_revenue_inr"
"BK03388","SCH0215","MADURAI","TRICHY",2024-12-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",135,2,"Counter","Sleeper","Adult",265,FALSE,0,265
"BK03389","SCH0036","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-09-23,"Normal",FALSE,"Volvo AC Seater",497,0,"Counter","Seater","Senior",935,TRUE,701,234
"BK03390","SCH0026","TIRUCHENDUR","MADURAI",2024-12-12,"Winter",FALSE,"Volvo AC Semi-Sleeper",195,10,"Agent","Sleeper","Adult",300,FALSE,0,300
"BK03391","SCH0055","THANJAVUR","TRICHY",2025-02-22,"Winter",FALSE,"Volvo AC Sleeper",77,11,"Online","Sleeper","Adult",115,FALSE,0,115
"BK03392","SCH0212","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-01-12,"Winter",FALSE,"Volvo AC Sleeper",336,4,"Online","Seater","Adult",535,TRUE,401,134
"BK03393","SCH0387","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-13,"Festive",FALSE,"Volvo AC Sleeper",630,25,"Agent","Sleeper","Child",470,FALSE,0,470
"BK03394","SCH0066","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-12-27,"Winter",FALSE,"Volvo AC Sleeper",630,1,"Counter","Seater","Adult",1440,FALSE,0,1440
"BK03395","SCH0342","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-12-03,"Winter",FALSE,"Volvo AC Sleeper",631,26,"Counter","Semi-Sleeper","Adult",900,FALSE,0,900
"BK03396","SCH0076","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-11-28,"Festive",FALSE,"Volvo AC Sleeper",680,6,"Counter","Sleeper","Senior",1100,FALSE,0,1100
"BK03397","SCH0114","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-12-16,"Winter",FALSE,"Volvo AC Sleeper",680,3,"Online","Sleeper","Adult",1330,FALSE,0,1330
"BK03398","SCH0101","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-12-07,"Winter",FALSE,"Volvo AC Semi-Sleeper",680,5,"Online","Seater","Adult",1200,FALSE,0,1200
"BK03399","SCH0261","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-09-24,"Normal",FALSE,"Volvo AC Semi-Sleeper",680,12,"Online","Sleeper","Adult",1065,FALSE,0,1065
"BK03400","SCH0116","NAGERCOIL","TRICHY",2025-01-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",395,11,"Online","Sleeper","Senior",575,FALSE,0,575
"BK03401","SCH0375","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-01-24,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,2,"Online","Sleeper","Adult",935,FALSE,0,935
"BK03402","SCH0019","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-09-07,"Normal",FALSE,"Volvo AC Seater",680,1,"Online","Semi-Sleeper","Adult",1450,FALSE,0,1450
"BK03403","SCH0420","NAGERCOIL","TRICHY",2024-10-17,"Festive",FALSE,"Volvo AC Sleeper",395,27,"Online","Semi-Sleeper","Adult",520,FALSE,0,520
"BK03404","SCH0458","NAGERCOIL","MADURAI",2025-01-12,"Winter",FALSE,"Volvo AC Sleeper",241,25,"Phone","Semi-Sleeper","Student",320,FALSE,0,320
"BK03405","SCH0473","TIRUNELVELI","TRICHY",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",315,4,"Online","Sleeper","Adult",530,FALSE,0,530
"BK03406","SCH0259","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-01-08,"Winter",FALSE,"Volvo AC Semi-Sleeper",337,6,"Online","Sleeper","Adult",550,FALSE,0,550
"BK03407","SCH0178","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-15,"Winter",FALSE,"Volvo AC Seater",631,16,"Online","Semi-Sleeper","Adult",920,FALSE,0,920
"BK03408","SCH0405","NAGERCOIL","MADURAI",2024-12-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,21,"Counter","Sleeper","Adult",335,FALSE,0,335
"BK03409","SCH0492","NAGERCOIL","TIRUNELVELI",2025-01-09,"Winter",FALSE,"Volvo AC Sleeper",84,3,"Online","Sleeper","Adult",175,FALSE,0,175
"BK03410","SCH0304","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-12-03,"Winter",FALSE,"Volvo AC Seater",630,30,"Online","Semi-Sleeper","Adult",905,FALSE,0,905
"BK03411","SCH0136","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",337,9,"Online","Sleeper","Adult",520,FALSE,0,520
"BK03412","SCH0053","TIRUNELVELI","TRICHY",2024-09-21,"Normal",FALSE,"Volvo AC Sleeper",315,10,"Counter","Sleeper","Adult",500,FALSE,0,500
"BK03413","SCH0473","TIRUNELVELI","TRICHY",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",315,10,"Online","Semi-Sleeper","Adult",500,FALSE,0,500
"BK03414","SCH0405","NAGERCOIL","MADURAI",2024-12-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,9,"Online","Semi-Sleeper","Senior",375,FALSE,0,375
"BK03415","SCH0423","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-24,"Festive",TRUE,"Volvo AC Semi-Sleeper",337,3,"Counter","Seater","Adult",630,FALSE,0,630
"BK03416","SCH0372","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-17,"Winter",FALSE,"Volvo AC Semi-Sleeper",346,19,"Phone","Sleeper","Adult",595,FALSE,0,595
"BK03417","SCH0118","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-12-11,"Winter",FALSE,"Volvo AC Semi-Sleeper",346,17,"Online","Sleeper","Adult",575,FALSE,0,575
"BK03418","SCH0431","NAGERCOIL","TRICHY",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",395,4,"Online","Semi-Sleeper","Adult",690,TRUE,518,172
"BK03419","SCH0171","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-06,"Festive",FALSE,"Volvo AC Semi-Sleeper",347,19,"Online","Sleeper","Senior",395,FALSE,0,395
"BK03420","SCH0317","TIRUCHENDUR","TRICHY",2025-02-15,"Winter",FALSE,"Volvo AC Sleeper",327,1,"Counter","Sleeper","Adult",765,FALSE,0,765
"BK03421","SCH0207","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-12-14,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,9,"Online","Semi-Sleeper","Adult",1030,TRUE,772,258
"BK03422","SCH0453","NAGERCOIL","TRICHY",2024-11-11,"Festive",FALSE,"Volvo AC Seater",395,20,"Counter","Semi-Sleeper","Adult",530,FALSE,0,530
"BK03423","SCH0072","TIRUNELVELI","MADURAI",2025-01-05,"Winter",FALSE,"Volvo AC Semi-Sleeper",175,7,"Counter","Sleeper","Senior",260,FALSE,0,260
"BK03424","SCH0420","NAGERCOIL","TRICHY",2024-10-17,"Festive",FALSE,"Volvo AC Sleeper",395,2,"Online","Sleeper","Adult",795,FALSE,0,795
"BK03425","SCH0119","COIMBATORE","SALEM",2025-02-07,"Winter",FALSE,"Volvo AC Seater",165,6,"Online","Semi-Sleeper","Adult",300,FALSE,0,300
"BK03426","SCH0104","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-21,"Winter",FALSE,"Volvo AC Seater",346,5,"Counter","Sleeper","Adult",735,FALSE,0,735
"BK03427","SCH0109","TIRUPPUR","SALEM",2024-12-19,"Winter",FALSE,"Volvo AC Semi-Sleeper",132,7,"Phone","Seater","Child",115,FALSE,0,115
"BK03428","SCH0067","NAGERCOIL","TRICHY",2024-10-20,"Festive",FALSE,"Volvo AC Seater",395,4,"Counter","Sleeper","Adult",675,FALSE,0,675
"BK03429","SCH0326","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-01-14,"Winter",TRUE,"Volvo AC Semi-Sleeper",463,8,"Online","Sleeper","Adult",725,TRUE,544,181
"BK03430","SCH0164","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-24,"Festive",FALSE,"Volvo AC Seater",336,5,"Counter","Semi-Sleeper","Adult",545,FALSE,0,545
"BK03431","SCH0339","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-02-05,"Winter",FALSE,"Volvo AC Sleeper",337,4,"Counter","Semi-Sleeper","Adult",545,FALSE,0,545
"BK03432","SCH0444","TIRUNELVELI","MADURAI",2025-02-21,"Winter",FALSE,"Volvo AC Sleeper",175,5,"Online","Seater","Senior",255,FALSE,0,255
"BK03433","SCH0241","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-11-24,"Festive",FALSE,"Volvo AC Semi-Sleeper",497,21,"Counter","Sleeper","Student",605,FALSE,0,605
"BK03434","SCH0479","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-13,"Winter",FALSE,"Volvo AC Semi-Sleeper",631,22,"Counter","Seater","Adult",870,FALSE,0,870
"BK03435","SCH0026","TIRUCHENDUR","MADURAI",2024-12-12,"Winter",FALSE,"Volvo AC Semi-Sleeper",195,18,"Online","Semi-Sleeper","Adult",280,TRUE,210,70
"BK03436","SCH0040","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-23,"Festive",FALSE,"Volvo AC Sleeper",631,16,"Online","Semi-Sleeper","Adult",920,FALSE,0,920
"BK03437","SCH0473","TIRUNELVELI","TRICHY",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",315,27,"Counter","Sleeper","Adult",415,FALSE,0,415
"BK03438","SCH0147","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-10-24,"Festive",TRUE,"Volvo AC Sleeper",336,1,"Phone","Sleeper","Child",390,FALSE,0,390
"BK03439","SCH0402","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-10-06,"Festive",FALSE,"Volvo AC Seater",346,22,"Agent","Seater","Adult",585,FALSE,0,585
"BK03440","SCH0410","TIRUCHENDUR","TRICHY",2025-02-13,"Winter",FALSE,"Volvo AC Seater",327,8,"Online","Sleeper","Senior",435,FALSE,0,435
"BK03441","SCH0116","NAGERCOIL","TRICHY",2025-01-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",395,3,"Counter","Seater","Adult",730,FALSE,0,730
"BK03442","SCH0171","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-06,"Festive",FALSE,"Volvo AC Semi-Sleeper",347,1,"Online","Semi-Sleeper","Adult",680,FALSE,0,680
"BK03443","SCH0316","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-02-17,"Winter",FALSE,"Volvo AC Semi-Sleeper",336,3,"Online","Sleeper","Adult",600,FALSE,0,600
"BK03444","SCH0298","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-03,"Festive",FALSE,"Volvo AC Sleeper",347,14,"Online","Semi-Sleeper","Senior",445,FALSE,0,445
"BK03445","SCH0015","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-01-15,"Winter",TRUE,"Volvo AC Sleeper",680,14,"Online","Sleeper","Adult",1055,FALSE,0,1055
"BK03446","SCH0348","NAGERCOIL","TRICHY",2025-02-24,"Winter",FALSE,"Volvo AC Sleeper",395,4,"Online","Sleeper","Adult",660,FALSE,0,660
"BK03447","SCH0488","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-02-04,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,6,"Online","Seater","Adult",1100,FALSE,0,1100
"BK03448","SCH0496","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-11-03,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,4,"Phone","Semi-Sleeper","Student",685,FALSE,0,685
"BK03449","SCH0335","NAGERCOIL","MADURAI",2025-01-08,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,15,"Counter","Sleeper","Adult",360,FALSE,0,360
"BK03450","SCH0401","TIRUCHENDUR","MADURAI",2025-01-12,"Winter",FALSE,"Volvo AC Sleeper",195,2,"Online","Semi-Sleeper","Adult",355,FALSE,0,355
"BK03451","SCH0428","NAGERCOIL","TRICHY",2024-12-31,"Winter",FALSE,"Volvo AC Sleeper",395,10,"Online","Sleeper","Adult",635,FALSE,0,635
"BK03452","SCH0008","TIRUCHENDUR","TRICHY",2024-09-14,"Normal",FALSE,"Volvo AC Semi-Sleeper",327,4,"Online","Seater","Child",290,FALSE,0,290
"BK03453","SCH0336","NAGERCOIL","MADURAI",2025-01-25,"Winter",FALSE,"Volvo AC Seater",241,13,"Online","Semi-Sleeper","Adult",415,FALSE,0,415
"BK03454","SCH0081","TIRUPPUR","SALEM",2024-12-21,"Winter",FALSE,"Volvo AC Semi-Sleeper",132,2,"Counter","Sleeper","Student",210,FALSE,0,210
"BK03455","SCH0162","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-01-14,"Winter",TRUE,"Volvo AC Semi-Sleeper",336,2,"Agent","Semi-Sleeper","Adult",595,FALSE,0,595
"BK03456","SCH0097","TIRUNELVELI","TRICHY",2024-10-21,"Festive",FALSE,"Volvo AC Seater",315,4,"Agent","Sleeper","Adult",555,FALSE,0,555
"BK03457","SCH0403","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-10-25,"Festive",FALSE,"Volvo AC Sleeper",680,13,"Online","Sleeper","Adult",1095,FALSE,0,1095
"BK03458","SCH0347","THANJAVUR","TRICHY",2025-02-03,"Winter",FALSE,"Volvo AC Sleeper",77,8,"Counter","Sleeper","Adult",115,FALSE,0,115
"BK03459","SCH0406","TIRUCHENDUR","TRICHY",2024-12-03,"Winter",FALSE,"Volvo AC Seater",327,2,"Agent","Seater","Senior",565,FALSE,0,565
"BK03460","SCH0041","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-02-02,"Winter",FALSE,"Volvo AC Sleeper",480,17,"Online","Semi-Sleeper","Adult",630,FALSE,0,630
"BK03461","SCH0475","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-29,"Festive",FALSE,"Volvo AC Sleeper",631,10,"Counter","Sleeper","Adult",950,FALSE,0,950
"BK03462","SCH0250","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-02-20,"Winter",FALSE,"Volvo AC Seater",480,4,"Online","Semi-Sleeper","Student",655,FALSE,0,655
"BK03463","SCH0284","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-01,"Festive",FALSE,"Volvo AC Semi-Sleeper",631,16,"Agent","Semi-Sleeper","Child",465,FALSE,0,465
"BK03464","SCH0034","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-16,"Winter",FALSE,"Volvo AC Sleeper",346,2,"Online","Sleeper","Adult",750,FALSE,0,750
"BK03465","SCH0158","TIRUCHENDUR","MADURAI",2024-10-29,"Festive",FALSE,"Volvo AC Sleeper",195,4,"Counter","Sleeper","Senior",290,FALSE,0,290
"BK03466","SCH0067","NAGERCOIL","TRICHY",2024-10-20,"Festive",FALSE,"Volvo AC Seater",395,13,"Online","Sleeper","Senior",570,FALSE,0,570
"BK03467","SCH0472","NAGERCOIL","MADURAI",2024-12-24,"Winter",FALSE,"Volvo AC Seater",241,21,"Online","Semi-Sleeper","Child",185,FALSE,0,185
"BK03468","SCH0193","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",347,12,"Counter","Sleeper","Student",445,FALSE,0,445
"BK03469","SCH0379","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2025-01-17,"Winter",FALSE,"Volvo AC Sleeper",347,12,"Agent","Semi-Sleeper","Adult",535,FALSE,0,535
"BK03470","SCH0039","MADURAI","TRICHY",2025-01-13,"Winter",FALSE,"Volvo AC Sleeper",135,25,"Online","Sleeper","Senior",170,FALSE,0,170
"BK03471","SCH0425","TIRUCHENDUR","MADURAI",2025-01-22,"Winter",FALSE,"Volvo AC Sleeper",195,2,"Online","Sleeper","Adult",360,FALSE,0,360
"BK03472","SCH0433","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-01-17,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,11,"Counter","Semi-Sleeper","Adult",745,FALSE,0,745
"BK03473","SCH0474","NAGERCOIL","TRICHY",2024-12-24,"Winter",FALSE,"Volvo AC Sleeper",395,21,"Online","Sleeper","Adult",545,FALSE,0,545
"BK03474","SCH0011","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-11-29,"Festive",FALSE,"Volvo AC Sleeper",631,9,"Counter","Seater","Student",820,FALSE,0,820
"BK03475","SCH0163","NAGERCOIL","MADURAI",2024-10-16,"Festive",FALSE,"Volvo AC Sleeper",241,14,"Online","Semi-Sleeper","Adult",400,FALSE,0,400
"BK03476","SCH0490","NAGERCOIL","TRICHY",2025-02-25,"Winter",FALSE,"Volvo AC Sleeper",395,0,"Counter","Seater","Adult",830,FALSE,0,830
"BK03477","SCH0209","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-09-23,"Normal",FALSE,"Volvo AC Semi-Sleeper",631,0,"Online","Seater","Adult",1465,FALSE,0,1465
"BK03478","SCH0096","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-01-14,"Winter",TRUE,"Volvo AC Semi-Sleeper",346,19,"Online","Sleeper","Adult",590,FALSE,0,590
"BK03479","SCH0429","TIRUNELVELI","MADURAI",2024-10-07,"Festive",FALSE,"Volvo AC Seater",175,13,"Counter","Semi-Sleeper","Senior",235,FALSE,0,235
"BK03480","SCH0111","MADURAI","TRICHY",2024-11-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",135,0,"Online","Semi-Sleeper","Adult",280,FALSE,0,280
"BK03481","SCH0298","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-03,"Festive",FALSE,"Volvo AC Sleeper",347,1,"Counter","Sleeper","Student",685,FALSE,0,685
"BK03482","SCH0382","THANJAVUR","TRICHY",2024-12-23,"Winter",FALSE,"Volvo AC Semi-Sleeper",77,3,"Online","Semi-Sleeper","Senior",135,FALSE,0,135
"BK03483","SCH0013","TIRUCHENDUR","MADURAI",2024-11-30,"Festive",FALSE,"Volvo AC Seater",195,10,"Online","Seater","Adult",305,FALSE,0,305
"BK03484","SCH0334","TIRUNELVELI","TRICHY",2024-12-17,"Winter",FALSE,"Volvo AC Sleeper",315,18,"Online","Sleeper","Senior",380,FALSE,0,380
"BK03485","SCH0468","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-01-26,"Winter",TRUE,"Volvo AC Semi-Sleeper",337,14,"Online","Sleeper","Adult",520,FALSE,0,520
"BK03486","SCH0262","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-24,"Winter",FALSE,"Volvo AC Sleeper",463,30,"Online","Semi-Sleeper","Adult",665,FALSE,0,665
"BK03487","SCH0345","COIMBATORE","SALEM",2025-02-25,"Winter",FALSE,"Volvo AC Semi-Sleeper",165,2,"Online","Sleeper","Adult",345,FALSE,0,345
"BK03488","SCH0399","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-12-19,"Winter",FALSE,"Volvo AC Sleeper",346,2,"Agent","Sleeper","Senior",675,TRUE,506,169
"BK03489","SCH0344","THANJAVUR","TRICHY",2025-02-11,"Winter",FALSE,"Volvo AC Sleeper",77,7,"Online","Sleeper","Adult",125,FALSE,0,125
"BK03490","SCH0223","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-10-11,"Festive",FALSE,"Volvo AC Sleeper",346,23,"Online","Seater","Adult",615,TRUE,461,154
"BK03491","SCH0420","NAGERCOIL","TRICHY",2024-10-17,"Festive",FALSE,"Volvo AC Sleeper",395,5,"Online","Seater","Adult",705,FALSE,0,705
"BK03492","SCH0407","NAGERCOIL","TRICHY",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",395,11,"Agent","Semi-Sleeper","Adult",590,FALSE,0,590
"BK03493","SCH0191","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-04,"Winter",FALSE,"Volvo AC Semi-Sleeper",346,17,"Agent","Sleeper","Adult",605,FALSE,0,605
"BK03494","SCH0193","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",347,0,"Online","Semi-Sleeper","Adult",745,FALSE,0,745
"BK03495","SCH0218","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-09-29,"Normal",FALSE,"Volvo AC Semi-Sleeper",631,24,"Agent","Semi-Sleeper","Child",460,FALSE,0,460
"BK03496","SCH0165","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-12-18,"Winter",FALSE,"Volvo AC Sleeper",497,0,"Counter","Seater","Child",575,FALSE,0,575
"BK03497","SCH0250","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-02-20,"Winter",FALSE,"Volvo AC Seater",480,8,"Online","Seater","Senior",650,TRUE,488,162
"BK03498","SCH0429","TIRUNELVELI","MADURAI",2024-10-07,"Festive",FALSE,"Volvo AC Seater",175,2,"Online","Seater","Adult",320,FALSE,0,320
"BK03499","SCH0321","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-01-19,"Winter",FALSE,"Volvo AC Seater",337,4,"Phone","Sleeper","Adult",540,FALSE,0,540
"BK03500","SCH0397","TIRUCHENDUR","TRICHY",2025-02-03,"Winter",FALSE,"Volvo AC Semi-Sleeper",327,20,"Online","Sleeper","Adult",455,FALSE,0,455
"BK03501","SCH0145","NAGERCOIL","TRICHY",2024-09-16,"Normal",FALSE,"Volvo AC Sleeper",395,10,"Online","Sleeper","Adult",615,FALSE,0,615
"BK03502","SCH0131","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-11,"Winter",FALSE,"Volvo AC Sleeper",463,24,"Counter","Semi-Sleeper","Adult",670,FALSE,0,670
"BK03503","SCH0371","TIRUPPUR","SALEM",2024-09-10,"Normal",FALSE,"Volvo AC Sleeper",132,3,"Online","Sleeper","Adult",240,FALSE,0,240
"BK03504","SCH0208","NAGERCOIL","MADURAI",2024-12-10,"Winter",FALSE,"Volvo AC Sleeper",241,12,"Counter","Sleeper","Senior",360,FALSE,0,360
"BK03505","SCH0472","NAGERCOIL","MADURAI",2024-12-24,"Winter",FALSE,"Volvo AC Seater",241,3,"Phone","Seater","Adult",505,FALSE,0,505
"BK03506","SCH0064","MADURAI","TRICHY",2024-10-09,"Festive",FALSE,"Volvo AC Semi-Sleeper",135,15,"Counter","Sleeper","Adult",185,FALSE,0,185
"BK03507","SCH0018","NAGERCOIL","TRICHY",2024-09-26,"Normal",FALSE,"Volvo AC Seater",395,2,"Online","Sleeper","Adult",810,TRUE,608,202
"BK03508","SCH0273","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-11-19,"Festive",FALSE,"Volvo AC Seater",480,2,"Counter","Sleeper","Senior",770,TRUE,578,192
"BK03509","SCH0353","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-10-20,"Festive",FALSE,"Volvo AC Sleeper",680,0,"Phone","Semi-Sleeper","Student",1280,FALSE,0,1280
"BK03510","SCH0471","NAGERCOIL","TIRUNELVELI",2024-12-28,"Winter",FALSE,"Volvo AC Sleeper",84,5,"Online","Semi-Sleeper","Child",75,FALSE,0,75
"BK03511","SCH0307","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-25,"Winter",FALSE,"Volvo AC Semi-Sleeper",463,18,"Counter","Semi-Sleeper","Adult",620,FALSE,0,620
"BK03512","SCH0004","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-17,"Winter",FALSE,"Volvo AC Sleeper",463,5,"Online","Seater","Student",655,FALSE,0,655
"BK03513","SCH0010","NAGERCOIL","TIRUNELVELI",2025-01-31,"Winter",FALSE,"Volvo AC Sleeper",84,12,"Online","Sleeper","Adult",130,FALSE,0,130
"BK03514","SCH0356","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-12-26,"Winter",FALSE,"Volvo AC Sleeper",337,11,"Phone","Sleeper","Adult",480,FALSE,0,480
"BK03515","SCH0144","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-12-03,"Winter",FALSE,"Volvo AC Sleeper",336,3,"Counter","Semi-Sleeper","Student",520,FALSE,0,520
"BK03516","SCH0199","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-10-22,"Festive",FALSE,"Volvo AC Sleeper",497,12,"Online","Semi-Sleeper","Senior",720,FALSE,0,720
"BK03517","SCH0198","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-09-25,"Normal",FALSE,"Volvo AC Sleeper",463,6,"Online","Seater","Adult",740,FALSE,0,740
"BK03518","SCH0186","COIMBATORE","SALEM",2024-11-02,"Festive",FALSE,"Volvo AC Sleeper",165,4,"Counter","Sleeper","Adult",305,FALSE,0,305
"BK03519","SCH0260","TIRUPPUR","SALEM",2025-01-19,"Winter",FALSE,"Volvo AC Sleeper",132,23,"Online","Semi-Sleeper","Adult",175,FALSE,0,175
"BK03520","SCH0127","TIRUNELVELI","TRICHY",2024-10-02,"Festive",TRUE,"Volvo AC Sleeper",315,28,"Counter","Semi-Sleeper","Adult",470,FALSE,0,470
"BK03521","SCH0087","NAGERCOIL","TIRUNELVELI",2025-02-05,"Winter",FALSE,"Volvo AC Sleeper",84,13,"Online","Sleeper","Adult",140,FALSE,0,140
"BK03522","SCH0463","TIRUPPUR","SALEM",2025-02-03,"Winter",FALSE,"Volvo AC Sleeper",132,17,"Online","Sleeper","Adult",185,FALSE,0,185
"BK03523","SCH0099","COIMBATORE","SALEM",2025-02-25,"Winter",FALSE,"Volvo AC Sleeper",165,15,"Online","Sleeper","Adult",260,FALSE,0,260
"BK03524","SCH0045","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-11-11,"Festive",FALSE,"Volvo AC Sleeper",346,14,"Agent","Semi-Sleeper","Adult",645,FALSE,0,645
"BK03525","SCH0336","NAGERCOIL","MADURAI",2025-01-25,"Winter",FALSE,"Volvo AC Seater",241,7,"Counter","Semi-Sleeper","Adult",440,FALSE,0,440
"BK03526","SCH0384","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-09-29,"Normal",FALSE,"Volvo AC Semi-Sleeper",497,26,"Online","Semi-Sleeper","Adult",740,FALSE,0,740
"BK03527","SCH0255","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-12-02,"Winter",FALSE,"Volvo AC Seater",346,10,"Online","Sleeper","Senior",560,FALSE,0,560
"BK03528","SCH0496","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-11-03,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,0,"Counter","Seater","Adult",1005,FALSE,0,1005
"BK03529","SCH0230","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-01-26,"Winter",TRUE,"Volvo AC Seater",480,3,"Counter","Semi-Sleeper","Adult",830,FALSE,0,830
"BK03530","SCH0319","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-12-05,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,11,"Phone","Seater","Adult",675,FALSE,0,675
"BK03531","SCH0386","TIRUPPUR","SALEM",2024-11-09,"Festive",FALSE,"Volvo AC Seater",132,9,"Online","Sleeper","Senior",175,FALSE,0,175
"BK03532","SCH0104","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-21,"Winter",FALSE,"Volvo AC Seater",346,1,"Online","Sleeper","Child",500,FALSE,0,500
